id,datetime,depth,heading,lon,lat,videotime
1480,2022-03-01T10:55:32Z,335.7,68,15.27954517,68.02915117,00:08:22
1486,2022-03-01T10:55:34Z,336.8,68,15.27954517,68.02915117,00:08:22
1492,2022-03-01T10:55:36Z,336.8,70,15.27976617,68.02918083,00:08:26
1498,2022-03-01T10:55:38Z,335.9,74,15.27978833,68.0292365,00:08:27
1504,2022-03-01T10:55:40Z,336.7,67,15.27975483,68.029241,00:08:29
1510,2022-03-01T10:55:42Z,336.3,64,15.27964017,68.02926,00:08:31
1515,2022-03-01T10:55:44Z,335.2,61,15.2794835,68.02927717,00:08:35
1521,2022-03-01T10:55:46Z,335.7,62,15.27946233,68.029287,00:08:37
1527,2022-03-01T10:55:48Z,334.2,62,15.27954333,68.0293005,00:08:39
1533,2022-03-01T10:55:50Z,335,69,15.27948417,68.02932567,00:08:40
1539,2022-03-01T10:55:52Z,333.8,74,15.27947133,68.02929583,00:08:42
1545,2022-03-01T10:55:54Z,334.8,72,15.27942683,68.02925667,00:08:44
1551,2022-03-01T10:55:56Z,333.5,75,15.27952267,68.0292215,00:08:46
1556,2022-03-01T10:55:58Z,334.8,72,15.27950567,68.02922867,00:08:48
1562,2022-03-01T10:56:00Z,332.9,70,15.27953333,68.029221,00:08:50
1568,2022-03-01T10:56:02Z,332.8,65,15.27955617,68.02922433,00:08:52
1574,2022-03-01T10:56:04Z,332.9,68,15.27947433,68.029198,00:08:53
1580,2022-03-01T10:56:06Z,332.1,71,15.27949017,68.02920917,00:08:55
1586,2022-03-01T10:56:08Z,332.5,69,15.27949967,68.02920733,00:08:57
1591,2022-03-01T10:56:10Z,333.2,77,15.27945433,68.02920083,00:09:01
1597,2022-03-01T10:56:12Z,333,78,15.27944983,68.02920083,00:09:03
1603,2022-03-01T10:56:14Z,334.2,77,15.27943867,68.0291985,00:09:05
1609,2022-03-01T10:56:16Z,333.5,80,15.279524,68.02921567,00:09:06
1615,2022-03-01T10:56:18Z,332.8,84,15.27956033,68.0292205,00:09:08
1621,2022-03-01T10:56:20Z,333.2,81,15.27957467,68.02922283,00:09:10
1627,2022-03-01T10:56:22Z,331.5,84,15.27948517,68.02919667,00:09:12
1633,2022-03-01T10:56:24Z,331.3,84,15.27948117,68.02920033,00:09:14
1638,2022-03-01T10:56:26Z,331.2,82,15.27948183,68.029206,00:09:16
1644,2022-03-01T10:56:28Z,331.2,88,15.279482,68.02921433,00:09:18
1650,2022-03-01T10:56:30Z,331.2,89,15.27949833,68.02922617,00:09:19
1656,2022-03-01T10:56:32Z,331.1,91,15.27949517,68.02923017,00:09:21
1662,2022-03-01T10:56:34Z,333.4,92,15.27949283,68.029233,00:09:23
1668,2022-03-01T10:56:36Z,331.2,88,15.27943633,68.0292325,00:09:27
1673,2022-03-01T10:56:38Z,333.5,87,15.27945017,68.029231,00:09:29
1679,2022-03-01T10:56:40Z,332.2,83,15.27942367,68.02923133,00:09:31
1685,2022-03-01T10:56:42Z,330.9,79,15.2794225,68.02924133,00:09:32
1691,2022-03-01T10:56:44Z,330.6,75,15.27941617,68.0292455,00:09:34
1697,2022-03-01T10:56:46Z,332.4,74,15.2794005,68.02919633,00:09:36
1703,2022-03-01T10:56:48Z,332,70,15.27930733,68.02916317,00:09:38
1709,2022-03-01T10:56:50Z,331.3,71,15.279339330000001,68.02919667,00:09:40
1715,2022-03-01T10:56:52Z,333.8,71,15.27931933,68.02918833,00:09:42
1720,2022-03-01T10:56:54Z,332.1,69,15.27948783,68.02920533,00:09:44
1726,2022-03-01T10:56:56Z,332.5,62,15.279445,68.0292195,00:09:45
1732,2022-03-01T10:56:58Z,331.4,60,15.27940583,68.02923733,00:09:47
1738,2022-03-01T10:57:00Z,331.7,63,15.27936117,68.0292505,00:09:49
1744,2022-03-01T10:57:02Z,332.1,66,15.27938533,68.02927667,00:09:53
1750,2022-03-01T10:57:04Z,330.9,69,15.27941667,68.02926833,00:09:55
1756,2022-03-01T10:57:06Z,330.6,70,15.27948483,68.02925817,00:09:57
1761,2022-03-01T10:57:08Z,331.2,72,15.27957283,68.02925733,00:09:58
1767,2022-03-01T10:57:10Z,329.3,74,15.279611,68.0292585,00:10:00
1773,2022-03-01T10:57:12Z,328.4,72,15.279211,68.0293245,00:10:02
1779,2022-03-01T10:57:14Z,331.5,73,15.27920367,68.02933383,00:10:04
1785,2022-03-01T10:57:16Z,331.1,73,15.279145,68.02939217,00:10:06
1791,2022-03-01T10:57:18Z,330.8,71,15.279145,68.02939217,00:10:06
1797,2022-03-01T10:57:20Z,330.9,68,15.2790445,68.029436,00:10:10
1803,2022-03-01T10:57:22Z,330.6,68,15.27899283,68.02945683,00:10:11
1809,2022-03-01T10:57:24Z,327.8,69,15.27899283,68.02945683,00:10:11
1814,2022-03-01T10:57:26Z,330.9,71,15.27889883,68.0294985,00:10:15
1820,2022-03-01T10:57:28Z,329.5,72,15.27889883,68.0294985,00:10:15
1826,2022-03-01T10:57:30Z,329.6,72,15.27889883,68.0294985,00:10:15
1832,2022-03-01T10:57:32Z,331,74,15.279353,68.02909933,00:10:22
1838,2022-03-01T10:57:34Z,329.9,75,15.279353,68.02909933,00:10:22
1844,2022-03-01T10:57:36Z,327.6,75,15.279353,68.02909933,00:10:22
1850,2022-03-01T10:57:38Z,329.7,71,15.279353,68.02909933,00:10:22
1855,2022-03-01T10:57:40Z,329.2,69,15.279353,68.02909933,00:10:22
1861,2022-03-01T10:57:42Z,327.2,70,15.27934417,68.02911,00:10:33
1867,2022-03-01T10:57:44Z,330.6,70,15.27945267,68.029164,00:10:34
1873,2022-03-01T10:57:46Z,329.8,67,15.2795195,68.0292165,00:10:36
1879,2022-03-01T10:57:48Z,330.6,69,15.27956783,68.029265,00:10:38
1885,2022-03-01T10:57:50Z,328.4,68,15.27959,68.0292865,00:10:40
1891,2022-03-01T10:57:52Z,326.9,73,15.27960067,68.02929617,00:10:41
1897,2022-03-01T10:57:54Z,326.8,73,15.27961017,68.0293,00:10:43
1902,2022-03-01T10:57:56Z,328,75,15.279627,68.0293055,00:10:45
1908,2022-03-01T10:57:58Z,327.7,74,15.27961083,68.029301,00:10:49
1914,2022-03-01T10:58:00Z,327,77,15.279601,68.02930783,00:10:51
1920,2022-03-01T10:58:02Z,328.9,81,15.2795995,68.02929633,00:10:53
1926,2022-03-01T10:58:04Z,329.2,82,15.279595,68.02928567,00:10:54
1932,2022-03-01T10:58:06Z,329.2,80,15.2795905,68.029279,00:10:56
1938,2022-03-01T10:58:08Z,327.9,74,15.27959467,68.0292775,00:10:58
1944,2022-03-01T10:58:10Z,328.9,69,15.27959467,68.0292775,00:10:58
1949,2022-03-01T10:58:12Z,328.1,69,15.27957133,68.0293355,00:11:02
1955,2022-03-01T10:58:14Z,330.3,64,15.279689,68.0293105,00:11:04
1961,2022-03-01T10:58:16Z,328.5,57,15.27969433,68.0293555,00:11:06
1967,2022-03-01T10:58:18Z,328.1,54,15.27971467,68.02936633,00:11:07
1973,2022-03-01T10:58:20Z,327.3,55,15.27968067,68.0293045,00:11:09
1979,2022-03-01T10:58:22Z,328.4,61,15.27966917,68.02927133,00:11:11
1985,2022-03-01T10:58:24Z,329.4,67,15.2796545,68.02922967,00:11:15
1991,2022-03-01T10:58:26Z,329.6,68,15.27964617,68.02921717,00:11:17
1996,2022-03-01T10:58:28Z,328.6,68,15.27965133,68.0292115,00:11:19
2002,2022-03-01T10:58:30Z,326.4,70,15.279657,68.02921017,00:11:20
2008,2022-03-01T10:58:32Z,328,69,15.279657,68.02921,00:11:22
2014,2022-03-01T10:58:34Z,327.9,69,15.27965567,68.02920983,00:11:24
2020,2022-03-01T10:58:36Z,327.8,73,15.279614,68.0292105,00:11:26
2026,2022-03-01T10:58:38Z,326.1,71,15.2796135,68.029214,00:11:28
2032,2022-03-01T10:58:40Z,324.8,66,15.2796145,68.02921567,00:11:30
2037,2022-03-01T10:58:42Z,327.2,60,15.27961167,68.02922067,00:11:32
2043,2022-03-01T10:58:44Z,326.4,61,15.2796135,68.02922317,00:11:33
2049,2022-03-01T10:58:46Z,327.2,61,15.27961733,68.0292245,00:11:35
2055,2022-03-01T10:58:48Z,326.7,58,15.27962133,68.0292285,00:11:37
2061,2022-03-01T10:58:50Z,326.7,62,15.279639,68.0292335,00:11:41
2067,2022-03-01T10:58:52Z,325.4,60,15.279639,68.0292335,00:11:41
2073,2022-03-01T10:58:54Z,325.7,60,15.279639,68.0292335,00:11:41
2079,2022-03-01T10:58:56Z,326.9,64,15.279654,68.02924267,00:11:46
2085,2022-03-01T10:58:58Z,327,64,15.2796625,68.02924417,00:11:48
2090,2022-03-01T10:59:00Z,325.1,62,15.27977867,68.0293365,00:11:50
2096,2022-03-01T10:59:02Z,325.5,63,15.27980967,68.02935883,00:11:52
2102,2022-03-01T10:59:04Z,325.4,64,15.27980967,68.02935883,00:11:52
2108,2022-03-01T10:59:06Z,326.1,67,15.27980967,68.02935883,00:11:52
2114,2022-03-01T10:59:08Z,326.4,66,15.27980967,68.02935883,00:11:52
2120,2022-03-01T10:59:10Z,325.8,67,15.27980967,68.02935883,00:11:52
2126,2022-03-01T10:59:12Z,325.7,68,15.279504,68.029173170000007,00:12:02
2132,2022-03-01T10:59:14Z,324.2,72,15.27957333,68.02920617,00:12:04
2138,2022-03-01T10:59:16Z,324.8,75,15.27967133,68.02922533,00:12:06
2144,2022-03-01T10:59:18Z,323.1,74,15.2797255,68.02922133,00:12:07
2149,2022-03-01T10:59:20Z,324.5,70,15.27967333,68.02918833,00:12:09
2155,2022-03-01T10:59:22Z,323.8,68,15.2795965,68.029161,00:12:11
2161,2022-03-01T10:59:24Z,323.6,60,15.27972183,68.02916717,00:12:15
2167,2022-03-01T10:59:26Z,324.5,57,15.27973267,68.029181500000007,00:12:17
2173,2022-03-01T10:59:28Z,323.5,51,15.2797265,68.029179,00:12:19
2179,2022-03-01T10:59:30Z,321.5,58,15.279734,68.029181,00:12:20
2185,2022-03-01T10:59:32Z,324.9,64,15.27975317,68.02919167,00:12:22
2191,2022-03-01T10:59:34Z,322.5,62,15.279774,68.02920017,00:12:24
2197,2022-03-01T10:59:36Z,322.6,61,15.27978067,68.0292055,00:12:26
2203,2022-03-01T10:59:38Z,323.5,65,15.27978983,68.0292115,00:12:28
2208,2022-03-01T10:59:40Z,324.3,68,15.27979683,68.02921533,00:12:30
2214,2022-03-01T10:59:42Z,320.4,68,15.2797945,68.0292265,00:12:32
2220,2022-03-01T10:59:44Z,324.4,71,15.2797985,68.029222,00:12:33
2226,2022-03-01T10:59:46Z,322.8,70,15.27979867,68.0292235,00:12:35
2232,2022-03-01T10:59:48Z,321.6,67,15.27978617,68.029223,00:12:39
2238,2022-03-01T10:59:50Z,323.1,66,15.27977467,68.029222,00:12:41
2244,2022-03-01T10:59:52Z,322.6,64,15.27977683,68.02922083,00:12:43
2250,2022-03-01T10:59:54Z,321.5,66,15.27978683,68.02922317,00:12:44
2255,2022-03-01T10:59:56Z,321.5,64,15.27978433,68.0292225,00:12:46
2261,2022-03-01T10:59:58Z,322.2,66,15.2797895,68.0292235,00:12:48
2267,2022-03-01T11:00:00Z,320.5,68,15.27979367,68.02922367,00:12:50
2273,2022-03-01T11:00:02Z,322.8,71,15.27979317,68.02922483,00:12:52
2279,2022-03-01T11:00:04Z,323.7,69,15.27980083,68.0292275,00:12:54
2285,2022-03-01T11:00:06Z,322,69,15.27980333,68.029227,00:12:56
2291,2022-03-01T11:00:08Z,322.8,69,15.27980483,68.02922617,00:12:57
2297,2022-03-01T11:00:10Z,320.3,63,15.2798365,68.0292475,00:12:59
2303,2022-03-01T11:00:12Z,319.8,62,15.27983017,68.02925017,00:13:01
2308,2022-03-01T11:00:14Z,320.9,63,15.27985733,68.02925683,00:13:05
2314,2022-03-01T11:00:16Z,321.5,60,15.279837,68.02925433,00:13:07
2320,2022-03-01T11:00:18Z,318.6,61,15.27981383,68.0292845,00:13:09
2326,2022-03-01T11:00:20Z,322.2,58,15.27988733,68.02928667,00:13:10
2332,2022-03-01T11:00:22Z,321.1,62,15.27992117,68.0292815,00:13:12
2338,2022-03-01T11:00:24Z,320.5,65,15.27990833,68.02926567,00:13:14
2344,2022-03-01T11:00:26Z,319.9,66,15.27991683,68.02926617,00:13:16
2350,2022-03-01T11:00:28Z,320.7,69,15.27987767,68.02925633,00:13:18
2355,2022-03-01T11:00:30Z,320.9,71,15.27987517,68.02925517,00:13:20
2361,2022-03-01T11:00:32Z,321.1,71,15.27989483,68.0292695,00:13:22
2367,2022-03-01T11:00:34Z,319.7,73,15.27993633,68.02925267,00:13:23
2373,2022-03-01T11:00:36Z,319.6,73,15.279924,68.02926,00:13:25
2379,2022-03-01T11:00:38Z,318.7,70,15.279926,68.02924567,00:13:27
2385,2022-03-01T11:00:40Z,320.6,65,15.2799695,68.02925233,00:13:31
2391,2022-03-01T11:00:42Z,318.6,59,15.2799815,68.029246,00:13:33
2397,2022-03-01T11:00:44Z,320.2,52,15.2799765,68.0292305,00:13:35
2403,2022-03-01T11:00:46Z,319.7,54,15.279959,68.02922267,00:13:36
2409,2022-03-01T11:00:48Z,320.8,58,15.27996067,68.029226,00:13:38
2415,2022-03-01T11:00:50Z,320.1,58,15.27997133,68.02923867,00:13:40
2420,2022-03-01T11:00:52Z,318.9,60,15.27995483,68.02924167,00:13:42
2426,2022-03-01T11:00:54Z,318.7,66,15.28000167,68.0292375,00:13:44
2432,2022-03-01T11:00:56Z,319,62,15.27998417,68.0292425,00:13:46
2438,2022-03-01T11:00:58Z,321.3,67,15.27997467,68.0292655,00:13:48
2444,2022-03-01T11:01:00Z,319.1,70,15.27996883,68.0292605,00:13:49
2450,2022-03-01T11:01:02Z,320.4,75,15.279933,68.02925217,00:13:51
2455,2022-03-01T11:01:04Z,320.7,74,15.27990183,68.02925283,00:13:53
2461,2022-03-01T11:01:06Z,320,74,15.27990883,68.02925617,00:13:57
2468,2022-03-01T11:01:08Z,320.9,73,15.27989783,68.02928817,00:13:59
2473,2022-03-01T11:01:10Z,318.8,72,15.27992083,68.02925733,00:14:01
2479,2022-03-01T11:01:12Z,317.7,71,15.27992983,68.02924383,00:14:02
2485,2022-03-01T11:01:14Z,318.2,61,15.27994517,68.029247,00:14:04
2491,2022-03-01T11:01:16Z,316.7,56,15.2799525,68.02925283,00:14:06
2497,2022-03-01T11:01:18Z,318.7,57,15.279957,68.02925967,00:14:08
2503,2022-03-01T11:01:20Z,318,56,15.27996633,68.0292805,00:14:10
2509,2022-03-01T11:01:22Z,318.5,59,15.2800555,68.0292815,00:14:12
2514,2022-03-01T11:01:24Z,318,61,15.28002183,68.02927933,00:14:14
2520,2022-03-01T11:01:26Z,316.9,62,15.28000583,68.02927417,00:14:15
2526,2022-03-01T11:01:28Z,319.7,67,15.27998983,68.02927433,00:14:17
2532,2022-03-01T11:01:30Z,318.3,67,15.2799765,68.02927183,00:14:19
2538,2022-03-01T11:01:32Z,317.6,71,15.27997067,68.02926883,00:14:23
2544,2022-03-01T11:01:34Z,318.4,72,15.27997483,68.0292695,00:14:25
2550,2022-03-01T11:01:36Z,317.1,78,15.27997817,68.0292715,00:14:27
2556,2022-03-01T11:01:38Z,319,76,15.27996533,68.02926167,00:14:28
2561,2022-03-01T11:01:40Z,317.7,76,15.279966,68.02928267,00:14:30
2567,2022-03-01T11:01:42Z,315.9,82,15.27999317,68.02927983,00:14:32
2573,2022-03-01T11:01:44Z,316.5,77,15.27998233,68.02927817,00:14:34
2579,2022-03-01T11:01:46Z,315.7,79,15.280023,68.02926783,00:14:36
2585,2022-03-01T11:01:48Z,316.9,82,15.2799865,68.02923967,00:14:38
2591,2022-03-01T11:01:50Z,317.4,80,15.279915,68.0292535,00:14:39
2597,2022-03-01T11:01:52Z,315.9,82,15.27986333,68.029252,00:14:41
2602,2022-03-01T11:01:54Z,318.5,76,15.27993183,68.02925,00:14:43
2608,2022-03-01T11:01:56Z,316.9,77,15.27994983,68.02925583,00:14:47
2614,2022-03-01T11:01:58Z,316,78,15.27994983,68.02925583,00:14:47
2620,2022-03-01T11:02:00Z,316.3,74,15.27995267,68.02925617,00:14:51
2626,2022-03-01T11:02:02Z,318.4,75,15.2800135,68.02923767,00:14:52
2632,2022-03-01T11:02:04Z,316,74,15.2801235,68.0292395,00:14:54
2638,2022-03-01T11:02:06Z,319.6,74,15.28018083,68.02927183,00:14:56
2643,2022-03-01T11:02:08Z,317.1,73,15.28012583,68.029247,00:14:58
2649,2022-03-01T11:02:10Z,316.5,73,15.28010967,68.02923583,NA
2655,2022-03-01T11:02:12Z,319.2,74,15.28007617,68.02923583,00:15:02
2661,2022-03-01T11:02:14Z,318.6,75,15.280066,68.02922983,00:15:04
2667,2022-03-01T11:02:16Z,318.7,71,15.28002817,68.0292295,00:15:05
2673,2022-03-01T11:02:18Z,319.3,71,15.279992,68.02922917,00:15:07
2679,2022-03-01T11:02:20Z,316.1,74,15.27997233,68.02922633,00:15:09
2685,2022-03-01T11:02:22Z,316,76,15.280001,68.02923167,00:15:13
2690,2022-03-01T11:02:24Z,315.9,73,15.27992667,68.02921167,00:15:15
2696,2022-03-01T11:02:26Z,316.6,76,15.27994717,68.02921133,00:15:17
2702,2022-03-01T11:02:28Z,317.9,76,15.279973,68.02924,00:15:18
2708,2022-03-01T11:02:30Z,317.9,75,15.27998333,68.0292375,00:15:20
2714,2022-03-01T11:02:32Z,316,81,15.27996967,68.02922767,00:15:22
2720,2022-03-01T11:02:34Z,319,83,15.27996783,68.02923017,00:15:24
2726,2022-03-01T11:02:36Z,317.2,83,15.27997,68.02922683,00:15:26
2731,2022-03-01T11:02:38Z,318.5,83,15.279975,68.02922983,00:15:28
2737,2022-03-01T11:02:40Z,318.3,83,15.279984,68.02923233,00:15:30
2743,2022-03-01T11:02:42Z,316.8,81,15.279988,68.02923117,00:15:31
2749,2022-03-01T11:02:44Z,316.9,75,15.27999033,68.0292315,00:15:33
2755,2022-03-01T11:02:46Z,317.7,67,15.27998817,68.0292345,00:15:37
2761,2022-03-01T11:02:48Z,317.8,67,15.279986,68.029233,00:15:39
2767,2022-03-01T11:02:50Z,314.9,66,15.27999,68.02923217,00:15:41
2772,2022-03-01T11:02:52Z,314.8,66,15.2799915,68.029233,00:15:43
2778,2022-03-01T11:02:54Z,317.3,64,15.2799915,68.02923367,00:15:44
2784,2022-03-01T11:02:56Z,318.3,64,15.27998417,68.02923583,00:15:46
2790,2022-03-01T11:02:58Z,317.7,63,15.279988,68.029239,00:15:48
2796,2022-03-01T11:03:00Z,316.5,69,15.27999083,68.0292385,00:15:50
2802,2022-03-01T11:03:02Z,316.5,70,15.280006,68.029239,00:15:52
2808,2022-03-01T11:03:04Z,316.5,73,15.2800215,68.0292415,00:15:54
2814,2022-03-01T11:03:06Z,317.7,71,15.28001817,68.029242,00:15:55
2820,2022-03-01T11:03:08Z,314.7,69,15.28002567,68.02925,00:15:57
2825,2022-03-01T11:03:10Z,314.7,72,15.280026,68.0292505,00:15:59
2831,2022-03-01T11:03:12Z,314.1,69,15.28009167,68.02926267,00:16:03
2837,2022-03-01T11:03:14Z,314.1,64,15.280157,68.029286,00:16:05
2843,2022-03-01T11:03:16Z,314.4,63,15.280157,68.029286,00:16:05
2849,2022-03-01T11:03:18Z,313.7,62,15.280157,68.029286,00:16:05
2854,2022-03-01T11:03:20Z,313.9,60,15.28017,68.0292585,00:16:10
2860,2022-03-01T11:03:22Z,313.8,57,15.2801585,68.02924583,00:16:12
2866,2022-03-01T11:03:24Z,315.1,56,15.28011967,68.0292445,00:16:13
2872,2022-03-01T11:03:26Z,314,59,15.2800735,68.0292515,00:16:15
2878,2022-03-01T11:03:28Z,313.8,57,15.28005117,68.02925433,00:16:19
2884,2022-03-01T11:03:30Z,313.5,62,15.280067,68.02924383,00:16:21
2889,2022-03-01T11:03:32Z,314.4,65,15.27997183,68.0292695,00:16:23
2895,2022-03-01T11:03:34Z,314.8,70,15.27994217,68.0292745,00:16:24
2901,2022-03-01T11:03:36Z,314.1,71,15.28001283,68.02925583,00:16:26
2907,2022-03-01T11:03:38Z,314.7,74,15.2800425,68.0292675,00:16:28
2913,2022-03-01T11:03:40Z,311,72,15.280079,68.02924417,00:16:30
2919,2022-03-01T11:03:42Z,310.9,71,15.28006817,68.02927833,00:16:32
2925,2022-03-01T11:03:44Z,312.9,74,15.28007267,68.02928233,00:16:34
2931,2022-03-01T11:03:46Z,312.6,71,15.2801155,68.02927467,00:16:36
2937,2022-03-01T11:03:48Z,312.1,67,15.28014883,68.0292695,00:16:37
2943,2022-03-01T11:03:50Z,312.8,58,15.2801505,68.02926217,00:16:39
2949,2022-03-01T11:03:52Z,311.2,55,15.2801665,68.02925933,00:16:41
2954,2022-03-01T11:03:54Z,309.7,56,15.280109,68.02930167,00:16:43
