datetime,videotime,lon,lat,depth,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T10:52:42Z,00:05:32,15.27935617,68.029212329999993,347.6,15.27935617,68.029212329999993,347.6,332,15.27932527994099,68.02920942044474
2022-03-01T10:52:44Z,00:05:34,15.27936767,68.0292015,347.3,15.27936767,68.0292015,347.3,334,15.279336577008209,68.029203804268775
2022-03-01T10:52:46Z,00:05:36,15.279349,68.02918817,347.4,15.279349,68.02918817,347.4,336,15.279342930732026,68.02919797152197
2022-03-01T10:52:48Z,00:05:38,15.27933817,68.02917617,347.5,15.27933817,68.02917617,347.5,338,15.279344489360154,68.02919217846654
2022-03-01T10:52:50Z,00:05:40,15.27933783,68.02917533,347.8,15.27933783,68.02917533,347.8,340,15.27934178804875,68.02918659173623
2022-03-01T10:52:52Z,00:05:41,15.27935667,68.0291835,348.2,15.27935667,68.0291835,348.2,341,15.279335361953938,68.0291813779648
2022-03-01T10:52:54Z,00:05:43,15.2793355,68.02918383,347,15.2793355,68.02918383,347,343,15.279325904197831,68.02917670495246
2022-03-01T10:52:56Z,00:05:45,15.27932217,68.029176,346.6,15.27932217,68.029176,346.6,345,15.279314739766395,68.0291727451653
2022-03-01T10:52:58Z,00:05:47,15.279337,68.02918333,345,15.279337,68.02918333,345,347,15.279303351611572,68.02916967223602
2022-03-01T10:53:00Z,00:05:51,15.27924517,68.02918283,345.6,15.27924517,68.02918283,345.6,351,15.2792932226853,68.02916765979722
2022-03-01T10:53:02Z,00:05:53,15.27924283,68.02916667,344.7,15.27924283,68.02916667,344.7,353,15.279285582149297,68.02916689560756
2022-03-01T10:53:04Z,00:05:53,15.27924283,68.02916667,344,15.27924283,68.02916667,344,353,15.279280644004409,68.02916762392964
2022-03-01T10:53:06Z,00:05:56,15.2792885,68.029146,344.8,15.2792885,68.029146,344.8,356,15.279278368461243,68.02917010315208
2022-03-01T10:53:08Z,00:05:58,15.27932517,68.02912917,344.7,15.27932517,68.02912917,344.7,358,15.279278715730436,68.02917459166355
2022-03-01T10:53:10Z,00:06:00,15.27933817,68.02912083,345.3,15.27933817,68.02912083,345.3,360,15.27928164602261,68.02918134785264
2022-03-01T10:53:12Z,00:06:02,15.2791705,68.02924667,344.6,15.2791705,68.02924667,344.6,362,15.279286968395914,68.0291903509236
2022-03-01T10:53:14Z,00:06:04,15.27926467,68.02923983,343.7,15.27926467,68.02923983,343.7,364,15.2792938872986,68.02920046334326
2022-03-01T10:53:16Z,00:06:06,15.279315,68.0292165,343.8,15.279315,68.0292165,343.8,366,15.279301456026452,68.02921026839398
2022-03-01T10:53:18Z,00:06:07,15.27941083,68.02920667,345.9,15.27941083,68.02920667,345.9,367,15.279308727875259,68.02921834935815
2022-03-01T10:53:20Z,00:06:09,15.27943583,68.0292085,344,15.27943583,68.0292085,344,369,15.279315182500415,68.02922354336981
2022-03-01T10:53:22Z,00:06:11,15.27927117,68.02923233,344.7,15.27927117,68.02923233,344.7,371,15.279322004995814,68.02922570296931
2022-03-01T10:53:24Z,00:06:13,15.27918383,68.0292615,344.8,15.27918383,68.0292615,344.8,373,15.279330806814967,68.02922493454867
2022-03-01T10:53:26Z,00:06:17,15.27929083,68.029245,341.2,15.27929083,68.029245,341.2,377,15.279343199411377,68.02922134449987
2022-03-01T10:53:28Z,00:06:19,15.27938,68.02922283,343.7,15.27938,68.02922283,343.7,379,15.279360230803627,68.02921516570818
2022-03-01T10:53:30Z,00:06:20,15.27939367,68.02919233,340.7,15.27939367,68.02919233,340.7,380,15.279380695270609,68.02920713703192
2022-03-01T10:53:32Z,00:06:22,15.279418,68.02918067,342.7,15.279418,68.02918067,342.7,382,15.279402823656271,68.02919812382274
2022-03-01T10:53:34Z,00:06:24,15.27945017,68.0291695,341.4,15.27945017,68.0291695,341.4,384,15.279424846804584,68.02918899143215
2022-03-01T10:53:36Z,00:06:26,15.27946517,68.02916883,341.2,15.27946517,68.02916883,341.2,386,15.279444995559505,68.02918060521179
2022-03-01T10:53:38Z,00:06:28,15.27944233,68.02917533,342.8,15.27944233,68.02917533,342.8,388,15.279461646723464,68.0291735824803
2022-03-01T10:53:40Z,00:06:30,15.2794545,68.029172,342.6,15.2794545,68.029172,342.6,390,15.279473760932788,68.02916754842433
2022-03-01T10:53:42Z,00:06:32,15.279433,68.029162,343.3,15.279433,68.029162,343.3,392,15.27948044478227,68.0291618801976
2022-03-01T10:53:44Z,00:06:33,15.27950433,68.02916783,344,15.27950433,68.02916783,344,393,15.279480804866708,68.02915595495382
2022-03-01T10:53:46Z,00:06:35,15.279473,68.02918283,341.3,15.279473,68.02918283,341.3,395,15.279473955302008,68.02914944534774
2022-03-01T10:53:48Z,00:06:37,15.27960033,68.02918117,340.6,15.27960033,68.02918117,340.6,397,15.279459040288515,68.0291432060385
2022-03-01T10:53:50Z,00:06:41,15.27937933,68.0290885,341.6,15.27937933,68.0290885,341.6,401,15.2794352115477,68.02913838718621
2022-03-01T10:53:52Z,00:06:43,15.27938183,68.0290875,341.1,15.27938183,68.0290875,341.1,403,15.279401620801018,68.02913613895106
2022-03-01T10:53:54Z,00:06:45,15.2794205,68.0291195,340.5,15.2794205,68.0291195,340.5,405,15.279358029830389,68.02913729723619
2022-03-01T10:53:56Z,00:06:46,15.27934183,68.02915717,342.2,15.27934183,68.02915717,342.2,406,15.279306640659525,68.02914144091667
2022-03-01T10:53:58Z,00:06:48,15.279263,68.0291665,340.1,15.279263,68.0291665,340.1,408,15.279250265372593,68.02914783461055
2022-03-01T10:54:00Z,00:06:48,15.279263,68.0291665,341.6,15.279263,68.0291665,341.6,408,15.279191716053766,68.02915574293586
2022-03-01T10:54:02Z,00:06:52,15.27904083,68.02917967,339.3,15.27904083,68.02917967,339.3,412,15.279133807749888,68.02916461937544
2022-03-01T10:54:04Z,00:06:52,15.27904083,68.02917967,339.7,15.27904083,68.02917967,339.7,412,15.279079367358538,68.02917467287108
2022-03-01T10:54:06Z,00:06:52,15.27904083,68.02917967,339.6,15.27904083,68.02917967,339.6,412,15.279031224739947,68.02918630122946
2022-03-01T10:54:08Z,00:06:58,15.27901067,68.0291595,337.9,15.27901067,68.0291595,337.9,418,15.278992209754371,68.02919990225715
2022-03-01T10:54:10Z,00:06:59,15.278965,68.02916017,339.8,15.278965,68.02916017,339.8,419,15.278965152262066,68.02921587376076
2022-03-01T10:54:12Z,00:06:59,15.278965,68.02916017,337.2,15.278965,68.02916017,337.2,419,15.278952644974632,68.02923399362997
2022-03-01T10:54:14Z,00:07:03,15.278917,68.02930183,339.8,15.278917,68.02930183,339.8,423,15.278956332009153,68.02925156008679
2022-03-01T10:54:16Z,00:07:03,15.278917,68.02930183,339.1,15.278917,68.02930183,339.1,423,15.278977620334073,68.02926525143629
2022-03-01T10:54:18Z,00:07:09,15.27883083,68.02937533,338.6,15.27883083,68.02937533,338.6,429,15.279017916917834,68.02927174598352
2022-03-01T10:54:20Z,00:07:09,15.27883083,68.02937533,338.5,15.27883083,68.02937533,338.5,429,15.279077098219714,68.02926875934877
2022-03-01T10:54:22Z,00:07:12,15.27936733,68.02919017,339.5,15.27936733,68.02919017,339.5,432,15.279148918662356,68.02925815641301
2022-03-01T10:54:24Z,00:07:14,15.27933683,68.0292255,338.2,15.27933683,68.0292255,338.2,434,15.279225602159237,68.02924283937242
2022-03-01T10:54:26Z,00:07:16,15.279336,68.02922517,338,15.279336,68.02922517,338,436,15.279299372623829,68.02922571042319
2022-03-01T10:54:28Z,00:07:18,15.27945867,68.02922167,337.3,15.27945867,68.02922167,337.3,438,15.279363805316063,68.02920928532214
2022-03-01T10:54:30Z,00:07:20,15.27942267,68.02914267,336.2,15.27942267,68.02914267,336.2,440,15.279417880881702,68.02919453406882
2022-03-01T10:54:32Z,00:07:22,15.2794705,68.02915717,337.1,15.2794705,68.02915717,337.1,442,15.279461931312948,68.02918204022345
2022-03-01T10:54:34Z,00:07:22,15.2794705,68.02915717,337,15.2794705,68.02915717,337,442,15.279496288602019,68.0291723873462
2022-03-01T10:54:36Z,00:07:22,15.2794705,68.02915717,336.4,15.2794705,68.02915717,336.4,442,15.279521284741122,68.02916615899728
2022-03-01T10:54:38Z,00:07:28,15.27978367,68.02917717,338.2,15.27978367,68.02917717,338.2,448,15.279537712804125,68.02916371284385
2022-03-01T10:54:40Z,00:07:31,15.27944817,68.02916133,336.3,15.27944817,68.02916133,336.3,451,15.279548210191498,68.0291645029809
2022-03-01T10:54:42Z,00:07:33,15.27955467,68.02918233,334.5,15.27955467,68.02918233,334.5,453,15.279555875385366,68.02916775761028
2022-03-01T10:54:44Z,00:07:33,15.27955467,68.02918233,334.1,15.27955467,68.02918233,334.1,453,15.27956380686786,68.0291727049339
2022-03-01T10:54:46Z,00:07:33,15.27955467,68.02918233,337.4,15.27955467,68.02918233,337.4,453,15.279574810827125,68.02917872665209
2022-03-01T10:54:48Z,00:07:33,15.27955467,68.02918233,335.5,15.27955467,68.02918233,335.5,453,15.279590524275424,68.02918581845871
2022-03-01T10:54:50Z,00:07:33,15.27955467,68.02918233,334.8,15.27955467,68.02918233,334.8,453,15.27961229193104,68.02919412954606
2022-03-01T10:54:52Z,00:07:33,15.27955467,68.02918233,335.5,15.27955467,68.02918233,335.5,453,15.279641458512257,68.02920380910636
2022-03-01T10:54:54Z,00:07:44,15.2796845,68.0292065,334.1,15.2796845,68.0292065,334.1,464,15.279678614448688,68.02921485716001
2022-03-01T10:54:56Z,00:07:45,15.27963067,68.02922933,334.4,15.27963067,68.02922933,334.4,465,15.279721333015276,68.02922667703963
2022-03-01T10:54:58Z,00:07:49,15.27985433,68.02926067,335.2,15.27985433,68.02926067,335.2,469,15.279766433198276,68.02923852290597
2022-03-01T10:55:00Z,00:07:49,15.27985433,68.02926067,336.1,15.27985433,68.02926067,336.1,469,15.27981073398395,68.02924964891972
2022-03-01T10:55:02Z,00:07:49,15.27985433,68.02926067,336.9,15.27985433,68.02926067,336.9,469,15.27985084425311,68.02925935037256
2022-03-01T10:55:04Z,00:07:49,15.27985433,68.02926067,336.8,15.27985433,68.02926067,336.8,469,15.279882532464665,68.02926708707986
2022-03-01T10:55:06Z,00:07:49,15.27985433,68.02926067,335.3,15.27985433,68.02926067,335.3,469,15.279901356972093,68.02927235998791
2022-03-01T10:55:08Z,00:07:49,15.27985433,68.02926067,334.2,15.27985433,68.02926067,334.2,469,15.27990287612884,68.02927467004311
2022-03-01T10:55:10Z,00:07:49,15.27985433,68.02926067,335.1,15.27985433,68.02926067,335.1,469,15.279882648288384,68.02927351819169
2022-03-01T10:55:12Z,00:08:02,15.280233,68.029333,334.8,15.280233,68.029333,334.8,482,15.279838224906454,68.02926861693804
2022-03-01T10:55:14Z,00:08:02,15.280233,68.029333,335.6,15.280233,68.029333,335.6,482,15.279775129847929,68.02926052501851
2022-03-01T10:55:16Z,00:08:05,15.27944383,68.029205,335.4,15.27944383,68.029205,335.4,485,15.279700880079961,68.02925001272752
2022-03-01T10:55:18Z,00:08:07,15.27951033,68.02923267,337.6,15.27951033,68.02923267,337.6,487,15.279622992569701,68.02923785035946
2022-03-01T10:55:20Z,00:08:11,15.27943383,68.0292025,337.4,15.27943383,68.0292025,337.4,491,15.279548880228434,68.02922487903545
2022-03-01T10:55:22Z,00:08:13,15.27942833,68.02922267,334.2,15.27942833,68.02922267,334.2,493,15.279485539743963,68.0292122231833
2022-03-01T10:55:24Z,00:08:13,15.27942833,68.02922267,334.3,15.27942833,68.02922267,334.3,493,15.279439863748218,68.02920107805747
2022-03-01T10:55:26Z,00:08:16,15.27920117,68.02911933,334.5,15.27920117,68.02911933,334.5,496,15.279418744873144,68.02919263891256
2022-03-01T10:55:28Z,00:08:18,15.2793165,68.02921717,334.5,15.2793165,68.02921717,334.5,498,15.279426296414789,68.02918789803397
2022-03-01T10:55:30Z,00:08:18,15.2793165,68.02921717,334.3,15.2793165,68.02921717,334.3,498,15.279455514325738,68.02918703583079
2022-03-01T10:55:32Z,00:08:22,15.27954517,68.02915117,335.7,15.27954517,68.02915117,335.7,502,15.279496615222675,68.02919002974305
2022-03-01T10:55:34Z,00:08:22,15.27954517,68.02915117,336.8,15.27954517,68.02915117,336.8,502,15.279539815722305,68.0291968572108
2022-03-01T10:55:36Z,00:08:26,15.27976617,68.02918083,336.8,15.27976617,68.02918083,336.8,506,15.279575332441327,68.02920749567406
2022-03-01T10:55:38Z,00:08:27,15.27978833,68.0292365,335.9,15.27978833,68.0292365,335.9,507,15.279595530971037,68.02922157145035
2022-03-01T10:55:40Z,00:08:29,15.27975483,68.029241,336.7,15.27975483,68.029241,336.7,509,15.279601372801165,68.02923730636712
2022-03-01T10:55:42Z,00:08:31,15.27964017,68.02926,336.3,15.27964017,68.02926,336.3,511,15.279595968396027,68.02925257112942
2022-03-01T10:55:44Z,00:08:35,15.2794835,68.02927717,335.2,15.2794835,68.02927717,335.2,515,15.279582428219946,68.02926523644219
2022-03-01T10:55:46Z,00:08:37,15.27946233,68.029287,335.7,15.27946233,68.029287,335.7,517,15.279563850561152,68.02927356990953
2022-03-01T10:55:48Z,00:08:39,15.27954333,68.0293005,334.2,15.27954333,68.0293005,334.2,519,15.2795432850035,68.02927742673188
2022-03-01T10:55:50Z,00:08:40,15.27948417,68.02932567,335,15.27948417,68.02932567,335,520,15.279523768954743,68.02927705900885
2022-03-01T10:55:52Z,00:08:42,15.27947133,68.02929583,333.8,15.27947133,68.02929583,333.8,522,15.279508339822645,68.02927271883993
2022-03-01T10:55:54Z,00:08:44,15.27942683,68.02925667,334.8,15.27942683,68.02925667,334.8,524,15.27949920682386,68.02926483043838
2022-03-01T10:55:56Z,00:08:46,15.27952267,68.0292215,333.5,15.27952267,68.0292215,333.5,526,15.279495266410644,68.02925450647213
2022-03-01T10:55:58Z,00:08:48,15.27950567,68.02922867,334.8,15.27950567,68.02922867,334.8,528,15.27949458684415,68.02924303172274
2022-03-01T10:56:00Z,00:08:50,15.27953333,68.029221,332.9,15.27953333,68.029221,332.9,530,15.279495236385538,68.02923169097193
2022-03-01T10:56:02Z,00:08:52,15.27955617,68.02922433,332.8,15.27955617,68.02922433,332.8,532,15.279495283295969,68.02922176900115
2022-03-01T10:56:04Z,00:08:53,15.27947433,68.029198,332.9,15.27947433,68.029198,332.9,533,15.279493377141856,68.02921427472086
2022-03-01T10:56:06Z,00:08:55,15.27949017,68.02920917,332.1,15.27949017,68.02920917,332.1,535,15.279490492710654,68.02920911355623
2022-03-01T10:56:08Z,00:08:57,15.27949967,68.02920733,332.5,15.27949967,68.02920733,332.5,537,15.279488186095065,68.02920591506124
2022-03-01T10:56:10Z,00:09:01,15.27945433,68.02920083,333.2,15.27945433,68.02920083,333.2,541,15.27948801338781,68.02920430878982
2022-03-01T10:56:12Z,00:09:03,15.27944983,68.02920083,333,15.27944983,68.02920083,333,543,15.279490998462185,68.0292039359977
2022-03-01T10:56:14Z,00:09:05,15.27943867,68.0291985,334.2,15.27943867,68.0291985,334.2,545,15.279496036313827,68.02920448474774
2022-03-01T10:56:16Z,00:09:06,15.279524,68.02921567,333.5,15.279524,68.02921567,333.5,546,15.279501489718958,68.02920565480454
2022-03-01T10:56:18Z,00:09:08,15.27956033,68.0292205,332.8,15.27956033,68.0292205,332.8,548,15.279505721453809,68.02920714593279
2022-03-01T10:56:20Z,00:09:10,15.27957467,68.02922283,333.2,15.27957467,68.02922283,333.2,550,15.279507430067632,68.02920873749167
2022-03-01T10:56:22Z,00:09:12,15.27948517,68.02919667,331.5,15.27948517,68.02919667,331.5,552,15.279506657201805,68.02921052721899
2022-03-01T10:56:24Z,00:09:14,15.27948117,68.02920033,331.3,15.27948117,68.02920033,331.3,554,15.279503780270733,68.02921269244712
2022-03-01T10:56:26Z,00:09:16,15.27948183,68.029206,331.2,15.27948183,68.029206,331.2,556,15.279499176688818,68.0292154105084
2022-03-01T10:56:28Z,00:09:18,15.279482,68.02921433,331.2,15.279482,68.02921433,331.2,558,15.279493143136403,68.0292187335232
2022-03-01T10:56:30Z,00:09:19,15.27949833,68.02922617,331.2,15.27949833,68.02922617,331.2,559,15.27948565335755,68.02922221276349
2022-03-01T10:56:32Z,00:09:21,15.27949517,68.02923017,331.1,15.27949517,68.02923017,331.1,561,15.279476600362269,68.02922527428916
2022-03-01T10:56:34Z,00:09:23,15.27949283,68.029233,333.4,15.27949283,68.029233,333.4,563,15.27946587716057,68.02922734416016
2022-03-01T10:56:36Z,00:09:27,15.27943633,68.0292325,331.2,15.27943633,68.0292325,331.2,567,15.279453376762447,68.02922784843634
2022-03-01T10:56:38Z,00:09:29,15.27945017,68.029231,333.5,15.27945017,68.029231,333.5,569,15.279439240789024,68.02922640141638
2022-03-01T10:56:40Z,00:09:31,15.27942367,68.02923133,332.2,15.27942367,68.02923133,332.2,571,15.279424605305891,68.02922337035388
2022-03-01T10:56:42Z,00:09:32,15.2794225,68.02924133,330.9,15.2794225,68.02924133,330.9,572,15.279410854989738,68.02921931074113
2022-03-01T10:56:44Z,00:09:34,15.27941617,68.0292455,330.6,15.27941617,68.0292455,330.6,574,15.279399374517276,68.02921477807048
2022-03-01T10:56:46Z,00:09:36,15.2794005,68.02919633,332.4,15.2794005,68.02919633,332.4,576,15.279391360830079,68.02921037241829
2022-03-01T10:56:48Z,00:09:38,15.27930733,68.02916317,332,15.27930733,68.02916317,332,578,15.279387259929285,68.02920687219716
2022-03-01T10:56:50Z,00:09:40,15.279339330000001,68.02919667,331.3,15.279339330000001,68.02919667,331.3,580,15.279387330080901,68.02920510040364
2022-03-01T10:56:52Z,00:09:42,15.27931933,68.02918833,333.8,15.27931933,68.02918833,333.8,582,15.279391829550947,68.0292058800344
2022-03-01T10:56:54Z,00:09:44,15.27948783,68.02920533,332.1,15.27948783,68.02920533,332.1,584,15.27940058867682,68.02920980358923
2022-03-01T10:56:56Z,00:09:45,15.279445,68.0292195,332.5,15.279445,68.0292195,332.5,585,15.279411726081518,68.02921654158088
2022-03-01T10:56:58Z,00:09:47,15.27940583,68.02923733,331.4,15.27940583,68.02923733,331.4,587,15.279422932459422,68.0292255340253
2022-03-01T10:57:00Z,00:09:49,15.27936117,68.0292505,331.7,15.27936117,68.0292505,331.7,589,15.279431898504924,68.02923622093843
2022-03-01T10:57:02Z,00:09:53,15.27938533,68.02927667,332.1,15.27938533,68.02927667,332.1,593,15.279436314912402,68.0292480423362
2022-03-01T10:57:04Z,00:09:55,15.27941667,68.02926833,330.9,15.27941667,68.02926833,330.9,595,15.279433854772932,68.02926068842933
2022-03-01T10:57:06Z,00:09:57,15.27948483,68.02925817,330.6,15.27948483,68.02925817,330.6,597,15.279422120764336,68.02927485020746
2022-03-01T10:57:08Z,00:09:58,15.27957283,68.02925733,331.2,15.27957283,68.02925733,331.2,598,15.279398697961117,68.02929146885499
2022-03-01T10:57:10Z,00:10:00,15.279611,68.0292585,329.3,15.279611,68.0292585,329.3,600,15.279361171437785,68.0293114855563
2022-03-01T10:57:12Z,00:10:02,15.279211,68.0293245,328.4,15.279211,68.0293245,328.4,602,15.27930869151843,68.02933524386572
2022-03-01T10:57:14Z,00:10:04,15.27920367,68.02933383,331.5,15.27920367,68.02933383,331.5,604,15.279246669525465,68.02936069681711
2022-03-01T10:57:16Z,00:10:06,15.279145,68.02939217,331.1,15.279145,68.02939217,331.1,606,15.279182082030871,68.02938519981431
2022-03-01T10:57:18Z,00:10:06,15.279145,68.02939217,330.8,15.279145,68.02939217,330.8,606,15.279121905606646,68.0294061082611
2022-03-01T10:57:20Z,00:10:10,15.2790445,68.029436,330.9,15.2790445,68.029436,330.9,610,15.279072474468133,68.02942075918584
2022-03-01T10:57:22Z,00:10:11,15.27899283,68.02945683,330.6,15.27899283,68.02945683,330.6,611,15.2790375534041,68.02942641611479
2022-03-01T10:57:24Z,00:10:11,15.27899283,68.02945683,327.8,15.27899283,68.02945683,327.8,611,15.279020264846661,68.02942032419882
2022-03-01T10:57:26Z,00:10:15,15.27889883,68.0294985,330.9,15.27889883,68.0294985,330.9,615,15.279023731227948,68.02939972858874
2022-03-01T10:57:28Z,00:10:15,15.27889883,68.0294985,329.5,15.27889883,68.0294985,329.5,615,15.27904954672248,68.02936347087835
2022-03-01T10:57:30Z,00:10:15,15.27889883,68.0294985,329.6,15.27889883,68.0294985,329.6,615,15.279093192474395,68.02931677843333
2022-03-01T10:57:32Z,00:10:22,15.279353,68.02909933,331,15.279353,68.02909933,331,622,15.279148621370235,68.02926647506224
2022-03-01T10:57:34Z,00:10:22,15.279353,68.02909933,329.9,15.279353,68.02909933,329.9,622,15.279209786296537,68.02921938457371
2022-03-01T10:57:36Z,00:10:22,15.279353,68.02909933,327.6,15.279353,68.02909933,327.6,622,15.279270640139837,68.02918233077641
2022-03-01T10:57:38Z,00:10:22,15.279353,68.02909933,329.7,15.279353,68.02909933,329.7,622,15.279326281783785,68.02916058854211
2022-03-01T10:57:40Z,00:10:22,15.279353,68.02909933,329.2,15.279353,68.02909933,329.2,622,15.279376394100414,68.02915323699547
2022-03-01T10:57:42Z,00:10:33,15.27934417,68.02911,327.2,15.27934417,68.02911,327.2,633,15.279421805958862,68.02915780632442
2022-03-01T10:57:44Z,00:10:34,15.27945267,68.029164,330.6,15.27945267,68.029164,330.6,634,15.279463346228274,68.02917182671676
2022-03-01T10:57:46Z,00:10:36,15.2795195,68.0292165,329.8,15.2795195,68.0292165,329.8,636,15.279501492983135,68.0291926778934
2022-03-01T10:57:48Z,00:10:38,15.27956783,68.029265,330.6,15.27956783,68.029265,330.6,638,15.279535321119349,68.02921713770701
2022-03-01T10:57:50Z,00:10:40,15.27959,68.0292865,328.4,15.27959,68.0292865,328.4,640,15.279563554738163,68.02924183354321
2022-03-01T10:57:52Z,00:10:41,15.27960067,68.02929617,326.9,15.27960067,68.02929617,326.9,641,15.27958491794083,68.02926339278773
2022-03-01T10:57:54Z,00:10:43,15.27961017,68.0293,326.8,15.27961017,68.0293,326.8,643,15.279598657795557,68.02927921514134
2022-03-01T10:57:56Z,00:10:45,15.279627,68.0293055,328,15.279627,68.0293055,328,645,15.279606113238383,68.02928978956558
2022-03-01T10:57:58Z,00:10:49,15.27961083,68.029301,327.7,15.27961083,68.029301,327.7,649,15.279609146172303,68.02929637733702
2022-03-01T10:58:00Z,00:10:51,15.279601,68.02930783,327,15.279601,68.02930783,327,651,15.279609618500311,68.02930023973234
2022-03-01T10:58:02Z,00:10:53,15.2795995,68.02929633,328.9,15.2795995,68.02929633,328.9,653,15.279609392125401,68.02930263802814
2022-03-01T10:58:04Z,00:10:54,15.279595,68.02928567,329.2,15.279595,68.02928567,329.2,654,15.279610107121652,68.02930463425734
2022-03-01T10:58:06Z,00:10:56,15.2795905,68.029279,329.2,15.2795905,68.029279,329.2,656,15.279612516247484,68.02930649347788
2022-03-01T10:58:08Z,00:10:58,15.27959467,68.0292775,327.9,15.27959467,68.0292775,327.9,658,15.279617150432394,68.02930828150394
2022-03-01T10:58:10Z,00:10:58,15.27959467,68.0292775,328.9,15.27959467,68.0292775,328.9,658,15.279624540605885,68.02931006414974
2022-03-01T10:58:12Z,00:11:02,15.27957133,68.0293355,328.1,15.27957133,68.0293355,328.1,662,15.279634798161132,68.02931165634634
2022-03-01T10:58:14Z,00:11:04,15.279689,68.0293105,330.3,15.279689,68.0293105,330.3,664,15.279646356345983,68.02931186949267
2022-03-01T10:58:16Z,00:11:06,15.27969433,68.0293555,328.5,15.27969433,68.0293555,328.5,666,15.279657228871963,68.02930926410451
